APN,totVal_m2,area_m2,LU_Desc,yrBuilt,taxAmt,assdsYr,assdLndVal,assdImpVal,assdTotVal,bestRectL,bestRectW,bestRectA,bestScore,area_sqf,adu_type,lng,lat,address
063662040,2770.290918,274.7646448,Single Family Residential,2001,9646.78,2015,380589,380589,761178,24.06032571,2.262226114,54.42989715,-1,2957.53916016272,none,-122.13121293,37.46013627,"926 Gates St, East Palo Alto, CA 94303, USA"
063662050,2271.587543,274.7593866,Single Family Residential,2000,8085.56,2015,312070,312070,624140,24.06032571,2.262226114,54.42989715,-1,2957.48256142374,none,-122.13136955,37.460131,"924 Gates St, Palo Alto, CA 94303, USA"
063662060,618.4125292,274.7615741,Single Family Residential,2000,3165.94,2015,84958,84958,169916,24.06032571,2.262226114,54.42989715,-1,2957.50610745499,none,-122.13152618,37.46012574,"922 Gates St, East Palo Alto, CA 94303, USA"
063662070,2849.595153,274.7646448,Single Family Residential,2000,9882.78,2015,391484,391484,782968,6.551205821,4.995737155,32.72810233,-1,2957.53916016272,none,-122.1316828,37.46012047,"919 Wilks St, East Palo Alto, CA 94303, USA"
063521010,232.0585626,463.456288,Single Family Residential,1954,2490.46,2015,49636,57913,107549,9.048904458,5.478957263,49.5785608,0.192,4988.597138403199,none,-122.1249721,37.45996761,"1404 Camellia Dr, East Palo Alto, CA 94303, USA"
063414070,487.5688344,568.9247967,Single Family Residential,1951,4406.94,2015,138695,138695,277390,14.39793616,5.008350903,72.10991658,-1,6123.84961919913,attached,-122.12854936,37.45995,"339 Wisteria Dr, East Palo Alto, CA 94303, USA"
063522370,383.5891317,580.2614871,Single Family Residential,1954,3736.36,2015,111291,111291,222582,10.72251112,8.447894281,90.58264039,0.538,6245.876620995689,attached,-122.12570527,37.45967701,"116 Lotus Way, East Palo Alto, CA 94303, USA"
063522400,565.844203,502.0392512,Single Family Residential,1954,4479.38,2015,163170,120906,284076,11.31113057,6.668930148,75.43313968,0.404,5403.90029599168,none,-122.12620505,37.45950678,"111 Lotus Way, East Palo Alto, CA 94303, USA"
063522360,406.3621542,600.7203118,Single Family Residential,1954,4025.22,2015,122055,122055,244110,8.8807745,8.051902213,71.50712784,0.385,6466.093364184019,attached,-122.12564045,37.45946974,"112 Lotus Way, East Palo Alto, CA 94303, USA"
063412090,85.20408566,461.3159063,Single Family Residential,1954,1555.32,2015,9268,30038,39306,10.95791453,5.962991686,65.34195321,0.192,4965.55828382257,none,-122.12658525,37.45949203,"216 Gardenia Way, East Palo Alto, CA 94303, USA"
063403330,902.1273388,450.1581789,Single Family Residential,1951,5800.98,2015,203050,203050,406100,20.40818383,6.365587622,129.9100824,0.385,4845.457621861709,none,-122.12897379,37.46279581,"352 Azalia Dr, East Palo Alto, CA 94303, USA"
063402300,1183.386292,451.6344355,Single Family Residential,1951,7114.22,2015,267229,267229,534458,18.62470604,5.086133607,94.72774332,-1,4861.34790027845,none,-122.12810595,37.4625873,"444 Wisteria Dr, East Palo Alto, CA 94303, USA"
063403300,594.3676607,478.8483944,Single Family Residential,1951,4532.16,2015,142306,142306,284612,19.03204285,8.163445287,155.3670405,1,5154.27623248216,none,-122.12896059,37.46238701,"340 Azalia Dr, East Palo Alto, CA 94303, USA"
063403250,1361.244269,436.7401307,Single Family Residential,1951,5724,2015,297255,297255,594510,13.80889837,6.551205821,90.4649354,0.519,4701.02709284173,none,-122.12893825,37.46169479,"320 Azalia Dr, East Palo Alto, CA 94303, USA"
063402150,489.8692714,487.334099,Single Family Residential,1954,3988.24,2015,119365,119365,238730,15.74634753,7.873173765,123.9737303,0.846,5245.615508226099,none,-122.12773039,37.46168597,"419 Larkspur Dr, East Palo Alto, CA 94303, USA"
063414040,635.2100572,484.4035395,Single Family Residential,1951,4658.24,2015,153849,153849,307698,20.40818383,6.365587622,129.9100824,0.385,5214.07125882405,none,-122.12856144,37.4603865,"351 Wisteria Dr, East Palo Alto, CA 94303, USA"
062134250,26.56750155,1390.458186,Single Family Residential,1940,2123.72,2015,16509,20432,36941,25.60347807,13.6418769,349.2794961,1,14966.7528682854,detached,-122.14691483,37.47336541,"2390 Ralmar Ave, East Palo Alto, CA 94303, USA"
063662080,3067.001978,274.7624573,Single Family Residential,2000,10529.68,2015,421348,421349,842697,24.06032571,2.262226114,54.42989715,-1,2957.5156141314696,none,-122.13183942,37.46011521,"918 Gates St, East Palo Alto, CA 94303, USA"
063662090,2781.9028280000002,274.7615741,Single Family Residential,2000,9604.26,2015,382180,382180,764360,24.06032571,2.262226114,54.42989715,-1,2957.50610745499,none,-122.13199605,37.46010994,"916 Gates St, East Palo Alto, CA 94303, USA"
063662100,3126.383311,274.7615741,Single Family Residential,2000,10122.4,2015,429505,429505,859010,24.06032571,2.262226114,54.42989715,-1,2957.50610745499,none,-122.13215267,37.46010467,"914 Gates St, East Palo Alto, CA 94303, USA"
063414250,54.504264,602.1914176,Single Family Residential,1951,1385.1,2015,9268,23554,32822,10.54450441,10.40394935,109.7044899,0.538,6481.92819990464,attached,-122.12868878,37.45944293,"236 Azalia Dr, East Palo Alto, CA 94303, USA"
063415250,602.6321263,479.2774686,Single Family Residential,1951,4530.84,2015,136298,152530,288828,18.62470604,5.086133607,94.72774332,-1,5158.89474426354,none,-122.12973597,37.45951777,"1968 Pulgas Ave, East Palo Alto, CA 94303, USA"
063352280,457.5179565,650.5099872,Single Family Residential,1987,4549.08,2015,148810,148810,297620,14.9408309,10.11005093,151.0525613,0.769,7002.024451222079,attached,-122.13045706,37.46273548,"2041 Pulgas Ave, East Palo Alto, CA 94303, USA"
063403110,543.646941,448.9421012,Single Family Residential,1951,3673.04,2015,122033,122033,244066,14.99890105,6.080574923,91.20194158,0.389,4832.36788310668,none,-122.12861559,37.46237637,"439 Wisteria Dr, East Palo Alto, CA 94303, USA"
063511020,583.6329606,498.8306344,Single Family Residential,1949,4478.84,2015,145567,145567,291134,18.62470604,5.086133607,94.72774332,-1,5369.3630656181595,none,-122.1349279,37.46207049,"2039 Clarke Ave, East Palo Alto, CA 94303, USA"
063403160,958.6047458,464.5063588,Single Family Residential,1951,6148.34,2015,222639,222639,445278,14.91124088,7.733019351,115.3089143,0.769,4999.89999548732,none,-122.12859349,37.46169143,"419 Wisteria Dr, East Palo Alto, CA 94303, USA"
063411110,341.9289899,753.8524303,Single Family Residential,1954,4236.94,2015,128882,128882,257764,0,0,0,0,8114.39217450617,detached,-122.12668419,37.46048486,"239 Gardenia Way, East Palo Alto, CA 94303, USA"
063662110,2642.945192,274.7593866,Single Family Residential,2000,9190.68,2015,363087,363087,726174,13.85400822,3.90754078,54.13510208,-1,2957.48256142374,none,-122.1323093,37.46009941,"912 Gates St, East Palo Alto, CA 94303, USA"
063662120,1237.614294,274.762502,Single Family Residential,2000,5008.64,2015,170025,170025,340050,24.06032571,2.262226114,54.42989715,-1,2957.5160952777996,none,-122.13246592,37.46009413,"910 Gates St, East Palo Alto, CA 94303, USA"
063412020,752.7554057,490.571037,Single Family Residential,1954,5402.18,2015,184640,184640,369280,11.54667662,6.315834112,72.92689407,0.192,5280.457585164299,none,-122.12589724,37.46010907,"1423 Camellia Dr, East Palo Alto, CA 94303, USA"
063662130,-1,293.9178791,Single Family Residential,2000,9226.32,2015,361179,361179,722358,5.113626422,5.113626422,26.14917518,-1,3163.7026588444896,none,-122.13262825,37.46008658,"908 Gates St, East Palo Alto, CA 94303, USA"
063415280,883.694385,467.770314,Single Family Residential,1951,5879.68,2015,206683,206683,413366,15.25840082,6.897338003,105.2423479,0.635,5035.0328828646,none,-122.1297546,37.45992418,"1974 Pulgas Ave, East Palo Alto, CA 94303, USA"
063415050,492.1419811,461.2652623,Single Family Residential,1951,3784.3,2015,113504,113504,227008,14.77047206,6.665775746,98.45665444,0.577,4965.01315687097,none,-122.12941017,37.45993068,"259 Azalia Dr, East Palo Alto, CA 94303, USA"
063413150,606.9034869,458.1453328,Single Family Residential,1951,4414.08,2015,139025,139025,278050,10.23889925,5.125950081,52.48408643,-1,4931.4305477259195,none,-122.12760762,37.45967778,"316 Wisteria Dr, East Palo Alto, CA 94303, USA"
063414110,270.010664,596.5616232,Single Family Residential,1951,3070.22,2015,72749,88329,161078,8.683603363,7.493605732,65.07149993,0.288,6421.32965596248,attached,-122.1281305,37.45942527,"323 Wisteria Dr, East Palo Alto, CA 94303, USA"
063663220,-1,322.0659707,Single Family Residential,2001,10122.4,2015,449311,449311,898622,24.06032571,2.262226114,54.42989715,-1,3466.68590201773,none,-122.13025186,37.45946901,"939 Mouton Cir, East Palo Alto, CA 94303, USA"
063403080,578.5276672,467.6751266,Single Family Residential,1951,4256.04,2015,164460,106103,270563,15.0021725,7.641824896,114.6439753,0.769,5034.00829520974,none,-122.12862899,37.46279157,"451 Wisteria Dr, East Palo Alto, CA 94303, USA"
063352370,720.41356,736.4075712,Single Family Residential,1994,7071.56,2015,265259,265259,530518,23.71076245,5.086133607,120.5961058,-1,7926.61745563968,detached,-122.13384465,37.46262372,"6 Sparrow Ct, East Palo Alto, CA 94303, USA"
063511210,407.0530334,620.5284797,Single Family Residential,1979,3961.34,2015,126294,126294,252588,18.62470604,5.086133607,94.72774332,-1,6679.30650264283,attached,-122.13541052,37.46203554,"864 Donohoe St, East Palo Alto, CA 94303, USA"
063404140,1360.534936,464.5165541,Single Family Residential,1951,7785.74,2015,298229,333762,631991,14.53893663,7.526278101,109.4240804,0.577,5000.00973667699,none,-122.1294703,37.46189768,"327 Azalia Dr, East Palo Alto, CA 94303, USA"
063404220,452.2025714,469.050849,Single Family Residential,1951,3622.88,2015,106053,106053,212106,18.62470604,5.086133607,94.72774332,-1,5048.8164335511,none,-122.12981643,37.46189132,"2024 Pulgas Ave, East Palo Alto, CA 94303, USA"
063391020,428.3896987,653.1949784,Single Family Residential,1940,4433.28,2015,208047,71775,279822,20.40818383,6.365587622,129.9100824,0.385,7030.925427999759,attached,-122.12546621,37.46068283,"1172 O' Connor St, East Palo Alto, CA 94303, USA"
063415020,90.28633484,464.5110478,Single Family Residential,1951,1786.76,2015,9129,32810,41939,14.77047206,7.038196665,103.9574872,0.577,4999.950467414419,none,-122.129423,37.46034237,"271 Azalia Dr, East Palo Alto, CA 94303, USA"
063415310,762.8896991,464.5180036,Single Family Residential,1951,5240.76,2015,177188,177188,354376,15.0021725,6.665775746,100.0011176,0.577,5000.025338950039,none,-122.12976746,37.46033618,"1980 Pulgas Ave, East Palo Alto, CA 94303, USA"
063414300,89.57809065,477.1144338,Single Family Residential,1951,1492.5,2015,9268,33471,42739,15.63061164,6.153920356,96.18953913,0.389,5135.612053979819,none,-122.1289003,37.46012335,"256 Azalia Dr, East Palo Alto, CA 94303, USA"
063413080,320.8298491,558.5546374,Single Family Residential,1954,3343.48,2015,51460,127741,179201,7.578260906,5.091644046,38.58580703,-1,6012.226261509861,attached,-122.12726795,37.45985024,"325 Larkspur Dr, East Palo Alto, CA 94303, USA"
063522380,64.41629283,1084.865287,Single Family Residential,1954,2159.48,2015,10361,59522,69883,19.18247292,15.63016312,299.8251808,1,11677.3814627393,detached,-122.12595115,37.45981588,"199 Lotus Way, East Palo Alto, CA 94303, USA"
063414090,70.72556399,551.257534,Single Family Residential,1951,1747.88,2015,9268,29720,38988,6.433506673,5.113626422,32.89854971,-1,5933.680970222599,attached,-122.12838571,37.45966315,"331 Wisteria Dr, East Palo Alto, CA 94303, USA"
063521030,517.5762672,465.6473167,Single Family Residential,1954,3935.92,2015,120504,120504,241008,9.166672554,8.931153344,81.86895824,0.462,5012.181152227129,none,-122.12484252,37.45971551,"1388 Camellia Dr, East Palo Alto, CA 94303, USA"
063663210,3206.17172,284.1619475,Single Family Residential,2001,10199.38,2015,455536,455536,911072,24.06032571,2.262226114,54.42989715,-1,3058.6907866952497,none,-122.13039996,37.45945516,"937 Mouton Cir, East Palo Alto, CA 94303, USA"
063663200,2483.315413,273.2564685,Single Family Residential,2001,8675.22,2015,339291,339291,678582,11.01216038,4.736413066,52.15814031,-1,2941.3053012871496,none,-122.13053943,37.4594601,"935 Mouton Cir, East Palo Alto, CA 94303, USA"
063663190,2832.575051,284.1619323,Single Family Residential,2001,10043.44,2015,402455,402455,804910,10.35667378,5.008350903,51.86985647,-1,3058.69062308397,none,-122.13067534,37.4594459,"933 Mouton Cir, East Palo Alto, CA 94303, USA"
063663180,-1,273.2579157,Single Family Residential,2001,11204.66,2015,452509,452509,905018,11.01216038,3.90754078,43.03046576,-1,2941.3208788032302,none,-122.13081481,37.45945084,"931 Mouton Cir, East Palo Alto, CA 94303, USA"
063663170,-1,284.1644246,Single Family Residential,2001,10832.44,2015,435324,435324,870648,9.284456988,5.008350903,46.49981854,-1,3058.71744995194,none,-122.13095072,37.45943664,"929 Mouton Cir, East Palo Alto, CA 94303, USA"
063521070,734.2758171,447.9515631,Single Family Residential,1954,4965.06,2015,164460,164460,328920,9.048904458,4.995737155,45.20594821,-1,4821.705830052089,none,-122.12458157,37.45920781,"1372 Camellia Dr, East Palo Alto, CA 94303, USA"
063730010,529.038735,227.9152584,Single Family Residential,0,3857.18,2015,120576,0,120576,7.933491886,3.90754078,31.00044307,-1,2453.25704989176,none,-122.13141574,37.47168393,"520 Aspen Pl, East Palo Alto, CA 94303, USA"
063730020,3884.665333,228.8485426,Single Family Residential,0,3857.18,2015,264000,625000,889000,5.478957263,5.243585768,28.72938233,-1,2463.30282769214,none,-122.13146642,37.47176971,"522 Aspen Pl, East Palo Alto, CA 94303, USA"
063415210,89.11637499,477.7797571,Single Family Residential,1951,1863.74,2015,9268,33310,42578,14.28256309,8.476889346,121.0717069,0.769,5142.7735274486895,none,-122.12972131,37.45896489,"1960 Pulgas Ave, East Palo Alto, CA 94303, USA"
063522320,60.76863842,641.5809374,Single Family Residential,1951,1747.88,2015,9268,29720,38988,12.31467397,10.53851907,129.7784265,0.615,6905.91305207986,attached,-122.12563844,37.45889662,"248 Wisteria Dr, East Palo Alto, CA 94303, USA"
063414170,370.843452,677.4826376,Single Family Residential,1951,4046.76,2015,125620,125620,251240,11.07563889,5.361255561,59.37933058,0.192,7292.35536286264,attached,-122.1274792,37.45886398,"203 Gardenia Way, East Palo Alto, CA 94303, USA"
063664210,2493.731972,350.1234334,Single Family Residential,2000,10499.02,2015,383764,489350,873114,8.094452329,5.478957263,44.34915838,0.192,3768.69362477426,none,-122.13035778,37.45892459,"957 Mouton Cir, East Palo Alto, CA 94303, USA"
063415140,80.69154902,483.173275,Single Family Residential,1951,1647.88,2015,9268,29720,38988,18.62470604,5.062647329,94.29031829,-1,5200.8288147725,none,-122.12938331,37.45869181,"1115 Gaillardia Way, East Palo Alto, CA 94303, USA"
063523080,820.2491153,458.7606289,Single Family Residential,1951,5401.24,2015,188149,188149,376298,6.39415764,6.03892666,38.61384904,-1,4938.05353341671,none,-122.12593935,37.45845943,"243 Wisteria Dr, East Palo Alto, CA 94303, USA"
063522260,1270.515161,535.3867634,Single Family Residential,1951,8769.9,2015,523869,156348,680217,6.786678343,6.786678343,46.05900294,-1,5762.849582561259,attached,-122.1250017,37.45822343,"224 Wisteria Dr, East Palo Alto, CA 94303, USA"
063675080,-1,277.508945,Single Family Residential,2000,9286.92,2015,363977,363977,727954,24.06032571,2.262226114,54.42989715,-1,2987.0785330854997,none,-122.13407052,37.45792275,"906 Oakes St, East Palo Alto, CA 94303, USA"
063675090,1894.875421,292.119468,Single Family Residential,2000,7412.22,2015,276765,276765,553530,24.06032571,2.262226114,54.42989715,-1,3144.3447416051995,none,-122.13423316,37.45791502,"904 Oakes St, East Palo Alto, CA 94303, USA"
063523230,468.9274157,698.0440662,Single Family Residential,1950,4870.9,2015,9268,318064,327332,12.98470603,12.98470603,168.6025907,0.692,7513.67652417018,detached,-122.12572074,37.45779602,"120 Azalia Dr, East Palo Alto, CA 94303, USA"
063672260,2244.580255,358.2932704,Single Family Residential,2000,10112.92,2015,402109,402109,804218,6.303612415,5.008350903,31.57070293,-1,3856.6329332585597,none,-122.13068861000001,37.45777106,"943 Baines St, East Palo Alto, CA 94303, USA"
063672140,1250.196368,418.1151165,Single Family Residential,2001,7064.14,2015,261363,261363,522726,12.97228228,5.113626422,66.33540541,-1,4500.54930249435,none,-122.1324913,37.45773562,"1940 Tate St, East Palo Alto, CA 94303, USA"
063673300,1768.2692,298.7316637,Single Family Residential,2000,7046.86,2015,264119,264119,528238,12.85447585,5.243585768,67.40354662,0.192,3215.51775490043,none,-122.13417083,37.45742649,"904 Baines St, East Palo Alto, CA 94303, USA"
063673310,455.8618218,375.8068604,Single Family Residential,2000,3181.1,2015,85658,85658,171316,16.79006658,5.59668886,93.96877859,0.389,4045.14746465956,none,-122.13434488,37.45742025,"902 Baines St, East Palo Alto, CA 94303, USA"
063522220,120.6142226,553.6494666,Single Family Residential,1951,1948.88,2015,9268,57510,66778,20.40818383,6.365587622,129.9100824,0.385,5959.42749353574,attached,-122.12477919,37.45756579,"208 Wisteria Dr, East Palo Alto, CA 94303, USA"
063552150,356.8710206,540.6771323,Single Family Residential,1949,3415.44,2015,96476,96476,192952,18.62470604,5.086133607,94.72774332,-1,5819.79458436397,attached,-122.12884986,37.4566533,"103 Gardenia Way, East Palo Alto, CA 94303, USA"
063551250,96.34387671,495.8592246,Single Family Residential,1950,1743.02,2015,8757,39016,47773,8.762364173,7.1046196,62.25326424,0.288,5337.37910767194,none,-122.12808661,37.45661573,"120 Gardenia Way, East Palo Alto, CA 94303, USA"
063551210,130.6439597,453.6910865,Single Family Residential,1949,1967.56,2015,34424,24848,59272,13.3378603,6.904449186,92.09057866,0.519,4883.4854859773495,none,-122.12879042,37.45634845,"104 Gardenia Way, East Palo Alto, CA 94303, USA"
063532080,482.7130774,485.8041164,Single Family Residential,1951,3865.48,2015,117252,117252,234504,14.77047206,7.385236031,109.0834225,0.577,5229.14692851796,none,-122.12393808,37.4561127,"163 Jasmine Way, East Palo Alto, CA 94303, USA"
063551190,316.9004732,452.1766678,Single Family Residential,1949,2954.58,2015,53126,90169,143295,14.42323327,8.964842625,129.3020164,0.769,4867.18443453242,none,-122.12879581,37.45606847,"208 Verbena Dr, East Palo Alto, CA 94303, USA"
063562430,381.4447832,757.5224849,Single Family Residential,1950,4455.22,2015,179915,109038,288953,12.66990495,12.19626365,154.5255012,0.615,8153.896275215109,detached,-122.12757513,37.4559568,"1144 Camellia Dr, East Palo Alto, CA 94303, USA"
063531090,172.6515145,456.8045651,Single Family Residential,1951,1883.82,2015,9268,69600,78868,14.16229088,5.714448505,80.92968197,0.389,4916.99865827989,none,-122.12350267,37.45609933,"160 Jasmine Way, East Palo Alto, CA 94303, USA"
063534290,589.4633995,498.5211979,Single Family Residential,1952,4508.34,2015,146930,146930,293860,8.460332906,8.447894281,71.47199797,0.385,5366.03232207581,none,-122.1253521,37.45602025,"268 Daphne Way, East Palo Alto, CA 94303, USA"
063561350,-1,461.403137,Single Family Residential,1950,1921.76,2015,9268,38668,47936,18.62470604,5.086133607,94.72774332,-1,4966.4972263542995,none,-122.12662368,37.45571681,"148 Abelia Way, East Palo Alto, CA 94303, USA"
063562270,72.13123156,538.3798274,Single Family Residential,1950,1746.2,2015,9268,29566,38834,18.62470604,5.086133607,94.72774332,-1,5795.066624150859,attached,-122.12854265,37.45559967,"1124 Camellia Dr, East Palo Alto, CA 94303, USA"
063534260,477.3358211,494.2599938,Single Family Residential,1952,3957.88,2015,117964,117964,235928,18.62470604,5.062647329,94.29031829,-1,5320.16514726382,none,-122.12567016,37.45567772,"256 Daphne Way, East Palo Alto, CA 94303, USA"
063562240,872.9538021,626.9907969,Single Family Residential,1950,7253.7,2015,273667,273667,547334,13.80889837,5.231539224,72.24179348,0.192,6748.866238751909,attached,-122.12875063,37.45527886,"156 Verbena Dr, East Palo Alto, CA 94303, USA"
063562370,93.25982681,533.0805525,Single Family Residential,1950,1950.04,2015,8757,40958,49715,9.755746259,7.257886573,70.80609978,0.346,5738.025759054749,attached,-122.1274765,37.45525496,"9 Camellia Ct, East Palo Alto, CA 94303, USA"
063522040,59.18486545,546.2545154,Single Family Residential,1954,1581.1,2015,9129,23201,32330,12.31979643,10.70942691,131.9379594,0.615,5879.828978314059,attached,-122.12532839,37.45946202,"1387 Camellia Dr, East Palo Alto, CA 94303, USA"
063414210,442.8594012,513.1877056,Single Family Residential,1951,3787.14,2015,113635,113635,227270,12.73668062,6.904449186,87.93976413,0.462,5523.90114430784,attached,-122.12812627,37.45910193,"220 Azalia Dr, East Palo Alto, CA 94303, USA"
063414160,68.39445658,517.5565648,Single Family Residential,1951,1609,2015,9268,26130,35398,12.73668062,5.478957263,69.78372878,0.192,5570.92710785072,attached,-122.12731127,37.45911653,"207 Gardenia Way, East Palo Alto, CA 94303, USA"
063522080,249.8290571,638.8848514,Single Family Residential,1954,3131.32,2015,79806,79806,159612,20.40818383,6.365587622,129.9100824,0.385,6876.89265198446,attached,-122.12511106,37.45894628,"1367 Camellia Dr, East Palo Alto, CA 94303, USA"
063664200,2843.041124,273.258798,Single Family Residential,2000,9739.94,2015,388443,388443,776886,11.01216038,4.144361433,45.63837277,-1,2941.3303757922,none,-122.13051287,37.45892221,"955 Mouton Cir, East Palo Alto, CA 94303, USA"
063664190,2893.697756,284.1623657,Single Family Residential,2000,10231.58,2015,411140,411140,822280,8.094452329,5.008350903,40.53985763,-1,3058.69528815823,none,-122.13064877,37.45890801,"953 Mouton Cir, East Palo Alto, CA 94303, USA"
063664180,2443.255921,273.2566795,Single Family Residential,2000,8556.66,2015,333818,333818,667636,10.77533973,4.26277176,45.93281389,-1,2941.30757247005,none,-122.13078825,37.45891295,"951 Mouton Cir, East Palo Alto, CA 94303, USA"
063664170,3526.296071,284.1610517,Single Family Residential,2000,10199.38,2015,501018,501018,1002036,9.284456988,5.008350903,46.49981854,-1,3058.6811443936294,none,-122.13092415,37.45889875,"949 Mouton Cir, East Palo Alto, CA 94303, USA"
063522300,447.078156,605.182777,Single Family Residential,1951,4333,2015,135282,135282,270564,11.79476223,11.42889701,134.8011228,0.615,6514.1268933503,attached,-122.12543544,37.45867555,"240 Wisteria Dr, East Palo Alto, CA 94303, USA"
063523060,196.4467855,476.6634373,Single Family Residential,1951,2239.8,2015,8757,84882,93639,5.920516333,5.802106006,34.35146338,-1,5130.7575727534695,none,-122.12615754,37.45867195,"251 Wisteria Dr, East Palo Alto, CA 94303, USA"
063415160,75.77679993,514.5110381,Single Family Residential,1951,1647.88,2015,9268,29720,38988,7.578260906,6.867798946,52.04597227,-1,5538.145363004589,attached,-122.12953671,37.45839864,"1107 Gaillardia Way, East Palo Alto, CA 94303, USA"
063522280,564.8937276,498.1220117,Single Family Residential,1951,4450.22,2015,140693,140693,281386,9.284456988,7.623455098,70.77964096,0.462,5361.73552173763,none,-122.12522501,37.45845417,"232 Wisteria Dr, East Palo Alto, CA 94303, USA"
063553420,140.0259539,522.1746251,Single Family Residential,1950,1402.58,2015,33746,39372,73118,9.946467439,9.946467439,98.93221452,0.462,5620.635447113889,attached,-122.12910645,37.45817454,"1120 Gaillardia Way, East Palo Alto, CA 94303, USA"
063553380,610.2944107,478.1003969,Single Family Residential,1950,4485.84,2015,145891,145891,291782,12.73668062,7.022241537,89.44004768,0.462,5146.22486219191,none,-122.12977379,37.45790034,"1948 Pulgas Ave, East Palo Alto, CA 94303, USA"
063551400,426.274355,479.2734951,Single Family Residential,1951,3538.36,2015,102151,102151,204302,5.125950081,5.113626422,26.21219377,-1,5158.85197390689,none,-122.12731568,37.4579207,"156 Gardenia Way, East Palo Alto, CA 94303, USA"
063673010,1405.628486,392.5247714,Single Family Residential,2000,7378.44,2015,275872,275872,551744,7.623455098,5.008350903,38.18093822,-1,4225.09738687246,none,-122.13027524,37.45796802,"962 Baines St, East Palo Alto, CA 94303, USA"
063551470,844.1507539,541.2090174,Single Family Residential,1951,6350.78,2015,228431,228431,456862,10.12113955,8.342677694,84.4374052,0.462,5825.51974239186,attached,-122.12635899,37.4577486,"119 Azalia Dr, East Palo Alto, CA 94303, USA"
063673060,2012.90586,297.2071431,Single Family Residential,2000,7509.14,2015,299125,299125,598250,6.668930148,4.995737155,33.31622212,-1,3199.10796761409,none,-122.130596,37.45747716,"952 Baines St, East Palo Alto, CA 94303, USA"
063673070,2631.536574,300.7452025,Single Family Residential,2000,9897.38,2015,395711,395711,791422,8.801480283,5.008350903,44.08090172,-1,3237.19128518975,none,-122.13073555,37.45746237,"950 Baines St, East Palo Alto, CA 94303, USA"
063673080,2610.539456,296.4544352,Single Family Residential,2000,9411.66,2015,386953,386953,773906,13.85400822,3.078668493,42.65189861,-1,3191.00589504928,none,-122.13087831,37.45746786,"948 Baines St, East Palo Alto, CA 94303, USA"
063673090,2242.924468,314.4778213,Single Family Residential,2000,9042.12,2015,352675,352675,705350,13.38036691,3.789130453,50.69995574,-1,3385.0078206910703,none,-122.13102132,37.45745327,"946 Baines St, East Palo Alto, CA 94303, USA"
063673100,2481.473776,295.8201723,Single Family Residential,2000,9276.18,2015,367035,367035,734070,10.47446265,5.478957263,57.38913319,0.192,3184.17875261997,none,-122.13116748,37.45745838,"944 Baines St, East Palo Alto, CA 94303, USA"
063673110,2476.384843,313.6289589,Single Family Residential,2000,9737.54,2015,388333,388333,776666,24.06032571,2.262226114,54.42989715,-1,3375.8707507037097,none,-122.13131048,37.45744383,"942 Baines St, East Palo Alto, CA 94303, USA"
063531030,456.9335058,620.1865182,Single Family Residential,1951,4394.88,2015,141692,141692,283384,12.44717278,8.592707068,106.9549096,0.615,6675.62566325298,attached,-122.12373102,37.45692865,"184 Jasmine Way, East Palo Alto, CA 94303, USA"
063552130,858.9255991,527.7139259,Single Family Residential,1951,6250.26,2015,121505,331762,453267,6.786678343,6.786678343,46.05900294,-1,5680.259926995011,attached,-122.12849286,37.4568676,"111 Gardenia Way, East Palo Alto, CA 94303, USA"
063553190,1000.835914,464.5157048,Single Family Residential,1950,6437.88,2015,232452,232452,464904,18.62470604,5.086133607,94.72774332,-1,5000.00059489672,none,-122.12931715,37.45635068,"215 Verbena Dr, East Palo Alto, CA 94303, USA"
063562030,-1,459.8814358,Single Family Residential,1950,2995.96,2015,64663,82452,147115,18.62470604,5.062647329,94.29031829,-1,4950.11778680762,none,-122.12712561,37.45603095,"155 Abelia Way, East Palo Alto, CA 94303, USA"
063561110,90.63876534,514.6032145,Single Family Residential,1952,1807.76,2015,9268,37375,46643,8.342677694,7.847308837,65.46756839,0.385,5539.13754055655,attached,-122.12597586,37.455975,"8 Daphne Ct, East Palo Alto, CA 94303, USA"
063534040,760.7204063,528.692272,Single Family Residential,1952,5681.64,2015,193841,208346,402187,8.288722866,3.90754078,32.38852261,-1,5690.7907465808,attached,-122.12530556,37.45564493,"147 Aster Way, East Palo Alto, CA 94303, USA"
063531120,174.9665406,459.0649144,Single Family Residential,1951,2195.54,2015,34424,45897,80321,14.16674529,7.269468315,102.984706,0.577,4941.32883211016,none,-122.12338154,37.45570085,"144 Jasmine Way, East Palo Alto, CA 94303, USA"
063532110,124.6225675,471.3351778,Single Family Residential,1951,1665.8,2015,9305,49434,58739,18.62470604,5.086133607,94.72774332,-1,5073.4047203214195,none,-122.12381402,37.45570377,"151 Jasmine Way, East Palo Alto, CA 94303, USA"
063562340,-1,499.7893981,Single Family Residential,1950,2758.64,2015,62602,62602,125204,11.42889701,6.786678343,77.56424782,0.404,5379.68310220859,none,-122.12787886,37.45490653,"6 Camellia Ct, East Palo Alto, CA 94303, USA"
063562350,847.4442373,959.4141587,Single Family Residential,2005,10131.62,2015,270483,542567,813050,14.51577315,11.55941962,167.793913,0.769,10327.03806283093,detached,-122.12761886,37.45484424,"7 Camellia Ct, East Palo Alto, CA 94303, USA"
